seed,condition,label,score_manifold,score_naive
49,z_only,1,6.985246096236561,14.126996318000208
49,z_only,1,5.833566832081729,13.108350760486719
49,z_only,1,5.796429512002268,13.344148787456005
49,z_only,1,6.283378641685803,12.925244939677661
49,z_only,1,6.228197545053386,13.026550520062651
49,z_only,1,6.232772466069959,13.314484443200007
49,z_only,1,5.811521797817427,13.26340477774339
49,z_only,1,6.198988416086638,12.793216290931408
49,z_only,1,6.309884609300183,13.7474780772816
49,z_only,1,6.3394718823580956,13.062985634160597
49,z_only,1,6.05749078071371,12.754843376350646
49,z_only,1,5.8016276228231645,13.227667331861772
49,z_only,1,5.715147030449389,13.019975769921299
49,z_only,1,6.315204642126709,13.28288210332998
50,clean,0,3.901017425024343,8.082539927504973
50,clean,0,3.835444779776272,8.954215330527816
50,clean,0,4.3963043547298915,8.864559757896217
50,clean,0,4.19089632559031,8.032386496125742
50,clean,0,3.9412664813365854,8.635527416244937
50,clean,0,3.87015518396423,8.42217211247745
50,clean,0,3.2093679849702017,8.349812087391163
50,clean,0,3.867470835682234,8.673375858567054
50,clean,0,4.089859388566603,8.426669494867877
50,clean,0,3.9116513912634665,8.533906370898109
50,clean,0,4.011779104956151,8.597138278497344
50,clean,0,3.418411039580522,7.704041969626986
50,clean,0,4.018859016305744,8.364320174927524
50,clean,0,3.552537555186304,8.200980691774472
50,clean,0,3.332175995049287,8.47370194118883
50,zz_scale_0.05,1,5.02110541767112,8.886069046399484
50,zz_scale_0.05,1,3.6140662085030733,7.904356413784074
50,zz_scale_0.05,1,4.040092438523578,7.843870929856539
50,zz_scale_0.05,1,4.086682627389961,8.963274199003923
50,zz_scale_0.05,1,4.601452726251708,9.632812903522149
50,zz_scale_0.05,1,3.6495698480236203,8.115108230806845
50,zz_scale_0.05,1,4.564247284499647,8.846667557236191
50,zz_scale_0.05,1,3.5171584302194674,8.016552946029373
50,zz_scale_0.05,1,4.214338657365869,8.46112096494968
50,zz_scale_0.05,1,3.929364158691057,7.973867998364273
50,zz_scale_0.05,1,4.381252708187338,8.717783577690383
50,zz_scale_0.05,1,3.9058839890396944,8.244588282436922
50,zz_scale_0.05,1,4.728455954659046,8.648195552906946
50,zz_scale_0.05,1,3.877085003022849,8.541824094192467
50,zz_scale_0.05,1,4.449268915528606,8.754343197182862
50,zz_scale_0.15,1,4.234225734001184,8.639000705526856
50,zz_scale_0.15,1,3.999947607426463,7.8025264460880726
50,zz_scale_0.15,1,4.467749269067094,8.829095231503954
50,zz_scale_0.15,1,4.430146431658713,8.935936812546018
50,zz_scale_0.15,1,4.341458034720639,8.913768248948037
50,zz_scale_0.15,1,4.304904758151336,8.94260317763019
50,zz_scale_0.15,1,4.126119678206319,8.713171408567636
50,zz_scale_0.15,1,3.6592194987912796,8.32772305487043
50,zz_scale_0.15,1,4.467246083938469,8.498159286817947
50,zz_scale_0.15,1,4.042665692170658,8.628182058042583
50,zz_scale_0.15,1,4.450985749789461,7.973729097365988
50,zz_scale_0.15,1,4.198676630259409,8.783957442598902
50,zz_scale_0.15,1,3.4233655347613765,8.596693703544789
50,zz_scale_0.15,1,4.479666928473881,9.068925957719106
50,zz_scale_0.15,1,4.366129589230922,8.449014728965002
50,zz_scale_0.3,1,4.3741225035607805,8.754402494710869
50,zz_scale_0.3,1,4.913624520937196,9.334458304418902
50,zz_scale_0.3,1,4.510471697981949,9.262259388811232
50,zz_scale_0.3,1,5.236349137141248,8.950176332643407
50,zz_scale_0.3,1,5.309260925193916,9.397045242511023
50,zz_scale_0.3,1,4.8090046757099,9.288267028198025
50,zz_scale_0.3,1,4.575964200440238,9.21167225339832
50,zz_scale_0.3,1,4.099326385422226,8.843930392904802
50,zz_scale_0.3,1,5.364367288337756,8.831392098064226
50,zz_scale_0.3,1,4.921253919887067,9.187500712167088
50,zz_scale_0.3,1,4.58963713123902,9.136904149015729
50,zz_scale_0.3,1,4.653660757197184,9.197203656921472
50,zz_scale_0.3,1,4.470017110902739,8.373611546211515
50,zz_scale_0.3,1,4.901559808323411,9.829436193700413
50,zz_scale_0.3,1,4.637160911501144,9.325586124551501
50,zz_scale_0.6,1,5.220660909711417,9.622926132419002
50,zz_scale_0.6,1,5.698727417124287,10.527058500443406
50,zz_scale_0.6,1,5.681003658086627,10.063027654160871
50,zz_scale_0.6,1,6.014903414719369,10.171541603726212
50,zz_scale_0.6,1,5.232512032377642,9.934603190153425
50,zz_scale_0.6,1,5.970615312503892,10.631199868196214
50,zz_scale_0.6,1,5.099705796344425,10.102041847942722
50,zz_scale_0.6,1,5.815293881764177,10.64463904777007
50,zz_scale_0.6,1,5.491857655260683,10.84023264064416
50,zz_scale_0.6,1,5.157302918675839,10.605499067100236
50,zz_scale_0.6,1,5.857242889781705,10.82115422102181
50,zz_scale_0.6,1,5.144746013523617,10.168679474375702
50,zz_scale_0.6,1,5.960120593283462,10.660249885984683
50,zz_scale_0.6,1,5.720882238704577,10.667773297851285
50,zz_scale_0.6,1,5.305338776991539,9.966223867906947
50,zz_scale_1.0,1,6.947106484495206,11.844079267326416
50,zz_scale_1.0,1,5.738101172197997,11.615832548578247
50,zz_scale_1.0,1,5.763725000305413,11.56723997576212
50,zz_scale_1.0,1,5.911323926754267,11.713683397235942
50,zz_scale_1.0,1,6.027467351252881,12.096915291451012
50,zz_scale_1.0,1,6.394431740607972,12.153503139775008
50,zz_scale_1.0,1,5.754628191823625,11.424509737799859
50,zz_scale_1.0,1,6.0027459631147675,11.879884404097641
50,zz_scale_1.0,1,6.146846674192441,11.655043582899035
50,zz_scale_1.0,1,5.783584101953276,11.25148078065118
50,zz_scale_1.0,1,5.060164734452634,10.842188755005731
50,zz_scale_1.0,1,5.553083450486146,11.745249699738341
50,zz_scale_1.0,1,5.676643660073202,11.464072898908077
50,zz_scale_1.0,1,6.515145676038542,11.649907543480664
50,zz_scale_1.0,1,6.137584778805883,11.556336173517252
50,z_only,1,5.949780558918083,11.437079114313004
50,z_only,1,5.476802250663953,11.387812828452978
50,z_only,1,5.501509765019205,10.834277279737895
50,z_only,1,5.812846140414869,11.11454203210669
50,z_only,1,5.454078767862941,11.63397147742102
50,z_only,1,5.725195855301322,12.063387750556132
50,z_only,1,5.406025588558497,10.63636896813222
50,z_only,1,6.1367036808514035,11.968073143534308
50,z_only,1,5.61355674874991,11.060008954157848
50,z_only,1,5.502525955573493,11.346426490651945
50,z_only,1,5.45899488236668,11.42393067022537
50,z_only,1,5.47746900777018,11.24405772833787
50,z_only,1,5.636395934342612,10.729428608929716
50,z_only,1,5.554173773662609,11.360516904214583
50,z_only,1,5.935083332339519,11.391223485518326
51,clean,0,4.3999466952980315,8.78974063453581
51,clean,0,3.8267997072964635,7.3263167391713395
51,clean,0,4.123189876948834,8.347433142040554
51,clean,0,3.5183287936738967,8.331354782396016
51,clean,0,3.7948306353475654,8.646234127901339
51,clean,0,4.407622339039291,8.631737875899002
51,clean,0,3.146268445335301,8.089844274968863
51,clean,0,3.9452424048798957,8.715795244569751
51,clean,0,4.007662106418036,8.469255500904271
51,clean,0,3.736496055381031,8.164927347161136
51,clean,0,3.973438830499802,7.525597605225859
51,clean,0,4.127682640782838,8.35976549639716
51,clean,0,4.183870561133776,8.153950303553016
51,clean,0,3.889038706451307,8.075941680635049
51,clean,0,3.7186505806312256,7.828751841446608
51,zz_scale_0.05,1,4.072483654465425,7.512678070528524
51,zz_scale_0.05,1,4.217459224204868,8.285977704955565
51,zz_scale_0.05,1,4.475835467177058,8.23515182770659
51,zz_scale_0.05,1,3.6518805302505073,8.349932127347122
51,zz_scale_0.05,1,3.9088647861913874,8.084216563582693
51,zz_scale_0.05,1,4.219614986728686,8.660464208459656
51,zz_scale_0.05,1,4.186687619942524,7.988467507714365
51,zz_scale_0.05,1,3.4898067882240933,7.391346939375559
51,zz_scale_0.05,1,3.4198539425807675,8.085016361528082
51,zz_scale_0.05,1,4.6310789334277045,8.577461930517496
51,zz_scale_0.05,1,3.8075097371017654,7.6287992026887546
51,zz_scale_0.05,1,4.444261637269154,8.42106244974246
51,zz_scale_0.05,1,3.7364783015195853,8.093079802336524
51,zz_scale_0.05,1,4.62293826307664,8.67296551695789
51,zz_scale_0.05,1,3.9839170455021824,8.704803461263733
51,zz_scale_0.15,1,4.0534527051972775,7.961826264374514
51,zz_scale_0.15,1,4.908815234152431,9.00836861954192
51,zz_scale_0.15,1,4.295364980392423,8.406021906177733
51,zz_scale_0.15,1,4.496024869522598,8.903276889274101
51,zz_scale_0.15,1,4.006726551439437,8.764270660085396
51,zz_scale_0.15,1,3.7362237125624005,7.692300427830308
51,zz_scale_0.15,1,4.049388142733083,8.095131928731735
51,zz_scale_0.15,1,4.19737016672369,8.61307131248661
51,zz_scale_0.15,1,3.820179977274133,8.376635624383615
51,zz_scale_0.15,1,4.589100887881862,8.484461169677262
51,zz_scale_0.15,1,4.244450909476156,8.326816226496083
51,zz_scale_0.15,1,4.403192299604773,8.463723230705137
51,zz_scale_0.15,1,4.070279314503973,7.655549351508741
51,zz_scale_0.15,1,4.276003330305072,8.541530195940103
51,zz_scale_0.15,1,3.780223489100761,8.600276093308242
51,zz_scale_0.3,1,4.887867113861611,8.8340611382253
51,zz_scale_0.3,1,5.077410542851955,9.183086546044763
51,zz_scale_0.3,1,4.845068165435635,8.975260149203814
51,zz_scale_0.3,1,4.9446221053823685,9.50154515495611
51,zz_scale_0.3,1,5.157858684715185,9.579107306087288
51,zz_scale_0.3,1,4.96745825104906,8.824298283052341
51,zz_scale_0.3,1,4.661507733374662,8.502220257299967
51,zz_scale_0.3,1,4.635685115021712,9.36404361334385
51,zz_scale_0.3,1,4.469805223283408,8.734614201190086
51,zz_scale_0.3,1,5.3901586058526485,9.410854902774814
51,zz_scale_0.3,1,4.800760058835415,9.375456813812441
51,zz_scale_0.3,1,4.614367189177821,8.937935799239817
51,zz_scale_0.3,1,4.964590014070509,9.073086421398603
51,zz_scale_0.3,1,4.366330811879826,8.419545353242755
51,zz_scale_0.3,1,4.587586890732849,8.97320568773641
51,zz_scale_0.6,1,5.632623130785822,10.024066711294369
51,zz_scale_0.6,1,5.54967842293701,10.226545496373841
51,zz_scale_0.6,1,5.798407859289038,10.599904768195058
51,zz_scale_0.6,1,5.923276064514678,10.517999297743975
51,zz_scale_0.6,1,5.4254560984081515,10.320133682909878
51,zz_scale_0.6,1,5.5748429194228795,9.867587081198824
51,zz_scale_0.6,1,5.8960668205331235,10.391521822539705
51,zz_scale_0.6,1,5.7627512967800785,10.17042289218694
51,zz_scale_0.6,1,5.1127657073144865,9.822901059278589
51,zz_scale_0.6,1,5.54386297163427,10.470915157184962
51,zz_scale_0.6,1,5.408285652857647,9.531288534529496
51,zz_scale_0.6,1,5.714372282515049,10.246402315039589
51,zz_scale_0.6,1,5.443104733449079,10.524461460564746
51,zz_scale_0.6,1,5.650006340834241,10.645116447675898
51,zz_scale_0.6,1,5.60315791389681,10.30821045101445
51,zz_scale_1.0,1,5.601584264728417,10.991259938936471
51,zz_scale_1.0,1,6.678663747795476,11.369387855717415
51,zz_scale_1.0,1,5.934743028905312,11.496446782002076
51,zz_scale_1.0,1,5.8062018435039136,11.117263233111355
51,zz_scale_1.0,1,5.903867539174835,11.888754206533102
51,zz_scale_1.0,1,5.764989206519719,11.876470854142068
51,zz_scale_1.0,1,6.0337144113972085,11.642085756352092
51,zz_scale_1.0,1,5.922372801671192,10.883076770660793
51,zz_scale_1.0,1,5.1603743017005215,11.160422561712394
51,zz_scale_1.0,1,5.357201932865297,11.290515262071894
51,zz_scale_1.0,1,5.6054011237649695,10.633308902889341
51,zz_scale_1.0,1,5.416926979601069,10.952381679547951
51,zz_scale_1.0,1,5.793059679110486,10.62483865747615
51,zz_scale_1.0,1,5.7176290569818065,11.202899084962072
51,zz_scale_1.0,1,6.573421292871367,11.792381178226346
51,z_only,1,6.289096722045985,11.518477095721023
51,z_only,1,6.395261569418329,11.75692336950398
51,z_only,1,5.378813447718307,10.699025768601498
51,z_only,1,5.820850094865315,11.435389602726021
51,z_only,1,6.059039695091896,11.237811668923777
51,z_only,1,5.450632047417155,10.704031818882795
51,z_only,1,5.502572941382119,10.64334839172609
51,z_only,1,5.543700930212539,11.293041630612414
51,z_only,1,6.0523186960076085,11.01782667599586
51,z_only,1,4.996837228706877,10.77237830335599
51,z_only,1,6.154425891241798,11.259103109374902
51,z_only,1,5.217623171262588,10.211573213355525
51,z_only,1,5.515697485995518,10.63029653082883
51,z_only,1,5.640943772838086,10.673809616117765
51,z_only,1,5.580455549353804,10.076298892362939
