seed,damping_g,zz_scale,condition,label,delta_pilot
43,0.05,0.05,zz_scale_0.05,1,6.216067984735762
43,0.05,0.15,zz_scale_0.15,1,8.580463101690723
43,0.05,0.15,zz_scale_0.15,1,7.866115888903258
43,0.05,0.15,zz_scale_0.15,1,7.273261557200521
43,0.05,0.15,zz_scale_0.15,1,6.550581557197009
43,0.05,0.15,zz_scale_0.15,1,7.365682755673648
43,0.05,0.15,zz_scale_0.15,1,6.455324759045511
43,0.05,0.15,zz_scale_0.15,1,7.28039046807705
43,0.05,0.15,zz_scale_0.15,1,7.122984290145439
43,0.05,0.15,zz_scale_0.15,1,7.1790169102038135
43,0.05,0.15,zz_scale_0.15,1,6.320575531054315
43,0.05,0.15,zz_scale_0.15,1,6.835737235403239
43,0.05,0.15,zz_scale_0.15,1,6.779237267291
43,0.05,0.15,zz_scale_0.15,1,6.916043378390239
43,0.05,0.15,zz_scale_0.15,1,6.9027998898799625
43,0.05,0.15,zz_scale_0.15,1,6.327049918430671
43,0.05,0.3,zz_scale_0.3,1,7.054902756100134
43,0.05,0.3,zz_scale_0.3,1,7.907423355361955
43,0.05,0.3,zz_scale_0.3,1,7.343216108722835
43,0.05,0.3,zz_scale_0.3,1,7.806365286777364
43,0.05,0.3,zz_scale_0.3,1,6.923046477346407
43,0.05,0.3,zz_scale_0.3,1,7.876711123232967
43,0.05,0.3,zz_scale_0.3,1,7.959360278383334
43,0.05,0.3,zz_scale_0.3,1,7.645015630609885
43,0.05,0.3,zz_scale_0.3,1,7.513262263124531
43,0.05,0.3,zz_scale_0.3,1,7.754756984952276
43,0.05,0.3,zz_scale_0.3,1,7.7132288167957626
43,0.05,0.3,zz_scale_0.3,1,7.5821098898893435
43,0.05,0.3,zz_scale_0.3,1,7.549479917153905
43,0.05,0.3,zz_scale_0.3,1,8.73665029661432
43,0.05,0.3,zz_scale_0.3,1,7.208106769803763
43,0.1,,clean,0,6.2038470372516
43,0.1,,clean,0,6.199628918319324
43,0.1,,clean,0,6.673916848608207
43,0.1,,clean,0,5.114920149797078
43,0.1,,clean,0,6.083647099942829
43,0.1,,clean,0,6.40765666892053
43,0.1,,clean,0,6.968121402797537
43,0.1,,clean,0,5.918870334009242
43,0.1,,clean,0,5.889703235726176
43,0.1,,clean,0,6.178519948559196
43,0.1,,clean,0,6.147419629740289
43,0.1,,clean,0,6.305489484260612
43,0.1,,clean,0,5.718749395603449
43,0.1,,clean,0,5.747663370169244
43,0.1,,clean,0,5.660934912854417
43,0.1,0.05,zz_scale_0.05,1,6.384912052232998
43,0.1,0.05,zz_scale_0.05,1,6.426307229467597
43,0.1,0.05,zz_scale_0.05,1,7.151557321985079
43,0.1,0.05,zz_scale_0.05,1,5.832640136640039
43,0.1,0.05,zz_scale_0.05,1,5.844579719105978
43,0.1,0.05,zz_scale_0.05,1,6.595399841986164
43,0.1,0.05,zz_scale_0.05,1,5.651416108778356
43,0.1,0.05,zz_scale_0.05,1,6.71138617417565
43,0.1,0.05,zz_scale_0.05,1,7.114200436822869
43,0.1,0.05,zz_scale_0.05,1,6.656700925327297
43,0.1,0.05,zz_scale_0.05,1,5.766819826576161
43,0.1,0.05,zz_scale_0.05,1,6.030003689600905
43,0.1,0.05,zz_scale_0.05,1,6.050061282150438
43,0.1,0.05,zz_scale_0.05,1,6.832360649067097
43,0.1,0.05,zz_scale_0.05,1,6.757058124276421
43,0.1,0.15,zz_scale_0.15,1,7.125472391692828
43,0.1,0.15,zz_scale_0.15,1,6.881490934557894
43,0.1,0.15,zz_scale_0.15,1,6.822617152465642
43,0.1,0.15,zz_scale_0.15,1,5.788169615803955
43,0.1,0.15,zz_scale_0.15,1,6.920949692150186
43,0.1,0.15,zz_scale_0.15,1,6.5456506091475175
43,0.1,0.15,zz_scale_0.15,1,6.044256531453615
43,0.1,0.15,zz_scale_0.15,1,6.461070971402331
43,0.1,0.15,zz_scale_0.15,1,6.984392580175176
43,0.1,0.15,zz_scale_0.15,1,6.054330712105398
43,0.1,0.15,zz_scale_0.15,1,7.505764450025877
43,0.1,0.15,zz_scale_0.15,1,6.570303822242822
43,0.1,0.15,zz_scale_0.15,1,7.003586057680469
43,0.1,0.15,zz_scale_0.15,1,7.0473544233360705
43,0.1,0.15,zz_scale_0.15,1,6.718187655947888
43,0.1,0.3,zz_scale_0.3,1,8.530823797501913
43,0.1,0.3,zz_scale_0.3,1,7.228952735925086
43,0.1,0.3,zz_scale_0.3,1,7.13572470099648
43,0.1,0.3,zz_scale_0.3,1,7.55789613021399
43,0.1,0.3,zz_scale_0.3,1,7.3228963963894556
43,0.1,0.3,zz_scale_0.3,1,7.798989624925373
43,0.1,0.3,zz_scale_0.3,1,7.626495845655884
43,0.1,0.3,zz_scale_0.3,1,7.087921669866094
43,0.1,0.3,zz_scale_0.3,1,7.62979166581022
43,0.1,0.3,zz_scale_0.3,1,7.259193845564768
43,0.1,0.3,zz_scale_0.3,1,6.477773314515648
43,0.1,0.3,zz_scale_0.3,1,7.300067839925743
43,0.1,0.3,zz_scale_0.3,1,7.36678486687856
43,0.1,0.3,zz_scale_0.3,1,6.620876878820573
43,0.1,0.3,zz_scale_0.3,1,7.423271044368477
44,0.0,,clean,0,6.617083007662783
44,0.0,,clean,0,6.449782273864786
44,0.0,,clean,0,7.0318964845228304
44,0.0,,clean,0,6.200727530105527
44,0.0,,clean,0,6.529053553972406
44,0.0,,clean,0,5.66153117958655
44,0.0,,clean,0,6.528994224407497
44,0.0,,clean,0,6.305983375617379
44,0.0,,clean,0,6.2709847905980975
44,0.0,,clean,0,6.898654422881266
44,0.0,,clean,0,6.817196880217001
44,0.0,,clean,0,6.085061849770142
44,0.0,,clean,0,6.364597807636757
44,0.0,,clean,0,6.298837024426234
44,0.0,,clean,0,5.8600018340932705
44,0.0,0.05,zz_scale_0.05,1,7.555398035617688
44,0.0,0.05,zz_scale_0.05,1,6.6538044071914255
44,0.0,0.05,zz_scale_0.05,1,6.223573732341739
44,0.0,0.05,zz_scale_0.05,1,6.974548886684112
44,0.0,0.05,zz_scale_0.05,1,6.833989911868506
44,0.0,0.05,zz_scale_0.05,1,7.620174358980472
44,0.0,0.05,zz_scale_0.05,1,6.147751303285848
44,0.0,0.05,zz_scale_0.05,1,6.618188713099211
44,0.0,0.05,zz_scale_0.05,1,6.302814250143091
44,0.0,0.05,zz_scale_0.05,1,5.684972698504927
44,0.0,0.05,zz_scale_0.05,1,5.697968438814949
44,0.0,0.05,zz_scale_0.05,1,6.325178457856288
44,0.0,0.05,zz_scale_0.05,1,6.4380402005890405
44,0.0,0.05,zz_scale_0.05,1,6.290843064863557
44,0.0,0.05,zz_scale_0.05,1,6.243647955558489
44,0.0,0.15,zz_scale_0.15,1,7.081050049898163
44,0.0,0.15,zz_scale_0.15,1,6.816088001022739
44,0.0,0.15,zz_scale_0.15,1,7.110749518016633
44,0.0,0.15,zz_scale_0.15,1,7.12759110610462
44,0.0,0.15,zz_scale_0.15,1,7.0371604774715575
44,0.0,0.15,zz_scale_0.15,1,7.2633161765721725
44,0.0,0.15,zz_scale_0.15,1,7.710692534780536
44,0.0,0.15,zz_scale_0.15,1,7.583126557512257
44,0.0,0.15,zz_scale_0.15,1,6.626930858245846
44,0.0,0.15,zz_scale_0.15,1,5.827021731271626
44,0.0,0.15,zz_scale_0.15,1,6.841917588131616
44,0.0,0.15,zz_scale_0.15,1,7.449629648184773
44,0.0,0.15,zz_scale_0.15,1,6.4810814352375345
44,0.0,0.15,zz_scale_0.15,1,6.789421514833971
44,0.0,0.15,zz_scale_0.15,1,6.328511220891971
44,0.0,0.3,zz_scale_0.3,1,7.903075206395037
44,0.0,0.3,zz_scale_0.3,1,7.590506074509651
44,0.0,0.3,zz_scale_0.3,1,7.376703084123401
44,0.0,0.3,zz_scale_0.3,1,7.691614290970531
44,0.0,0.3,zz_scale_0.3,1,8.31496093047877
44,0.0,0.3,zz_scale_0.3,1,6.5280325995419775
44,0.0,0.3,zz_scale_0.3,1,7.0719238350653475
44,0.0,0.3,zz_scale_0.3,1,7.324626518163982
44,0.0,0.3,zz_scale_0.3,1,7.114605681452315
44,0.0,0.3,zz_scale_0.3,1,7.337064880588039
44,0.0,0.3,zz_scale_0.3,1,7.672686286440449
44,0.0,0.3,zz_scale_0.3,1,6.908352234728223
44,0.0,0.3,zz_scale_0.3,1,7.574421178673113
44,0.0,0.3,zz_scale_0.3,1,7.573115365923209
44,0.0,0.3,zz_scale_0.3,1,8.014292986953139
44,0.01,,clean,0,5.2965331896174135
44,0.01,,clean,0,6.122019793142589
44,0.01,,clean,0,6.115715099852739
44,0.01,,clean,0,6.310976095929435
44,0.01,,clean,0,6.239450728941604
44,0.01,,clean,0,6.7655820643934
44,0.01,,clean,0,6.812820497061293
44,0.01,,clean,0,5.903550267376534
44,0.01,,clean,0,6.48901845631989
44,0.01,,clean,0,6.8571839527006455
44,0.01,,clean,0,6.4698996561252
44,0.01,,clean,0,6.3346408712355675
44,0.01,,clean,0,6.770772452068091
44,0.01,,clean,0,7.269701484450366
44,0.01,,clean,0,6.14743256778933
44,0.01,0.05,zz_scale_0.05,1,6.131199561167613
44,0.01,0.05,zz_scale_0.05,1,6.093423850091133
44,0.01,0.05,zz_scale_0.05,1,7.450374584843488
44,0.01,0.05,zz_scale_0.05,1,7.349401891080686
44,0.01,0.05,zz_scale_0.05,1,5.560143813980485
44,0.01,0.05,zz_scale_0.05,1,6.362699289888159
44,0.01,0.05,zz_scale_0.05,1,7.228646966173886
44,0.01,0.05,zz_scale_0.05,1,6.247556177992613
44,0.01,0.05,zz_scale_0.05,1,6.329951185035232
44,0.01,0.05,zz_scale_0.05,1,6.237748365658817
44,0.01,0.05,zz_scale_0.05,1,5.831033871642381
44,0.01,0.05,zz_scale_0.05,1,6.676506776577075
44,0.01,0.05,zz_scale_0.05,1,6.977083842294433
44,0.01,0.05,zz_scale_0.05,1,6.942472778800767
44,0.01,0.05,zz_scale_0.05,1,7.003486599210034
44,0.01,0.15,zz_scale_0.15,1,6.976254071579705
44,0.01,0.15,zz_scale_0.15,1,6.342115779221065
44,0.01,0.15,zz_scale_0.15,1,7.007046068202395
44,0.01,0.15,zz_scale_0.15,1,6.0080895176559865
44,0.01,0.15,zz_scale_0.15,1,6.864991945964742
44,0.01,0.15,zz_scale_0.15,1,7.160568798998912
44,0.01,0.15,zz_scale_0.15,1,7.065027538259085
44,0.01,0.15,zz_scale_0.15,1,6.374421339804453
44,0.01,0.15,zz_scale_0.15,1,6.1246668677844855
44,0.01,0.15,zz_scale_0.15,1,6.721658156924389
44,0.01,0.15,zz_scale_0.15,1,6.992515509612088
44,0.01,0.15,zz_scale_0.15,1,6.469551511961651
44,0.01,0.15,zz_scale_0.15,1,6.904686452158721
44,0.01,0.15,zz_scale_0.15,1,7.108238299622994
44,0.01,0.15,zz_scale_0.15,1,6.74935447114741
44,0.01,0.3,zz_scale_0.3,1,6.738704350482879
44,0.01,0.3,zz_scale_0.3,1,8.436408448237334
44,0.01,0.3,zz_scale_0.3,1,7.0757874761642645
44,0.01,0.3,zz_scale_0.3,1,7.230548258607282
44,0.01,0.3,zz_scale_0.3,1,7.0606082086454895
44,0.01,0.3,zz_scale_0.3,1,7.171461504113003
44,0.01,0.3,zz_scale_0.3,1,7.050185144921171
44,0.01,0.3,zz_scale_0.3,1,7.409823444919706
44,0.01,0.3,zz_scale_0.3,1,8.173756158371278
44,0.01,0.3,zz_scale_0.3,1,8.182500202718753
44,0.01,0.3,zz_scale_0.3,1,7.523512542711246
44,0.01,0.3,zz_scale_0.3,1,7.961564230800092
44,0.01,0.3,zz_scale_0.3,1,7.268396473862177
44,0.01,0.3,zz_scale_0.3,1,7.190164477774128
44,0.01,0.3,zz_scale_0.3,1,7.668171935560588
44,0.02,,clean,0,6.609847441470259
44,0.02,,clean,0,6.495665089177777
44,0.02,,clean,0,5.83805745503508
44,0.02,,clean,0,6.187251672126109
44,0.02,,clean,0,6.255462629406161
44,0.02,,clean,0,5.671785962477518
44,0.02,,clean,0,7.281200999747713
44,0.02,,clean,0,5.88369632558002
44,0.02,,clean,0,6.568864250770049
44,0.02,,clean,0,7.042289679278785
44,0.02,,clean,0,5.886219526623548
44,0.02,,clean,0,7.068500270167066
44,0.02,,clean,0,6.208172176310819
44,0.02,,clean,0,6.3650325773669465
44,0.02,,clean,0,6.2749490056909325
44,0.02,0.05,zz_scale_0.05,1,5.838980836880448
44,0.02,0.05,zz_scale_0.05,1,6.004240750762055
44,0.02,0.05,zz_scale_0.05,1,5.909489999663834
44,0.02,0.05,zz_scale_0.05,1,6.655531202071687
44,0.02,0.05,zz_scale_0.05,1,6.090991601512921
44,0.02,0.05,zz_scale_0.05,1,5.9477613155541835
44,0.02,0.05,zz_scale_0.05,1,6.656612652793246
44,0.02,0.05,zz_scale_0.05,1,6.412900429020504
44,0.02,0.05,zz_scale_0.05,1,6.789500848699571
44,0.02,0.05,zz_scale_0.05,1,7.102573044119381
44,0.02,0.05,zz_scale_0.05,1,7.223686648100308
44,0.02,0.05,zz_scale_0.05,1,6.396090039640205
44,0.02,0.05,zz_scale_0.05,1,6.865516553162061
44,0.02,0.05,zz_scale_0.05,1,6.066597184054279
44,0.02,0.05,zz_scale_0.05,1,6.070805677302681
44,0.02,0.15,zz_scale_0.15,1,6.934672850823746
44,0.02,0.15,zz_scale_0.15,1,5.9521886851256
44,0.02,0.15,zz_scale_0.15,1,6.364536653970521
44,0.02,0.15,zz_scale_0.15,1,6.980971518660597
44,0.02,0.15,zz_scale_0.15,1,6.692841733343679
44,0.02,0.15,zz_scale_0.15,1,7.1098002503718405
44,0.02,0.15,zz_scale_0.15,1,6.287576280652348
44,0.02,0.15,zz_scale_0.15,1,6.393563884530874
44,0.02,0.15,zz_scale_0.15,1,6.776383973942553
44,0.02,0.15,zz_scale_0.15,1,7.316392068414387
44,0.02,0.15,zz_scale_0.15,1,6.808215167088819
44,0.02,0.15,zz_scale_0.15,1,6.587955582626981
44,0.02,0.15,zz_scale_0.15,1,6.415347244017026
44,0.02,0.15,zz_scale_0.15,1,7.0281587333067534
44,0.02,0.15,zz_scale_0.15,1,6.639284494333383
44,0.02,0.3,zz_scale_0.3,1,7.37754190434402
44,0.02,0.3,zz_scale_0.3,1,7.054393103978888
44,0.02,0.3,zz_scale_0.3,1,7.0438926616345
44,0.02,0.3,zz_scale_0.3,1,7.254459296592808
44,0.02,0.3,zz_scale_0.3,1,8.027035559791983
44,0.02,0.3,zz_scale_0.3,1,7.144350136408365
44,0.02,0.3,zz_scale_0.3,1,7.323282620966302
44,0.02,0.3,zz_scale_0.3,1,6.911407483228919
44,0.02,0.3,zz_scale_0.3,1,6.8301648630055105
44,0.02,0.3,zz_scale_0.3,1,6.618418250401635
44,0.02,0.3,zz_scale_0.3,1,7.765309335450491
44,0.02,0.3,zz_scale_0.3,1,8.081873264034769
44,0.02,0.3,zz_scale_0.3,1,7.6513202802032465
44,0.02,0.3,zz_scale_0.3,1,7.452691363624364
44,0.02,0.3,zz_scale_0.3,1,7.2515506419699465
44,0.05,,clean,0,6.425976840065813
44,0.05,,clean,0,7.262428526777553
44,0.05,,clean,0,6.722722290261833
44,0.05,,clean,0,5.271178006607525
44,0.05,,clean,0,5.8924033332693
44,0.05,,clean,0,6.399468046082618
44,0.05,,clean,0,6.660760981222269
44,0.05,,clean,0,6.318178978098105
44,0.05,,clean,0,6.568008349252278
44,0.05,,clean,0,6.086352347205821
44,0.05,,clean,0,5.782555156697712
44,0.05,,clean,0,6.643686341618673
44,0.05,,clean,0,6.6414080682065935
44,0.05,,clean,0,5.572028689656856
44,0.05,,clean,0,6.366931322927982
44,0.05,0.05,zz_scale_0.05,1,5.398516872257867
44,0.05,0.05,zz_scale_0.05,1,5.771031748245252
44,0.05,0.05,zz_scale_0.05,1,5.834167745317248
44,0.05,0.05,zz_scale_0.05,1,6.512315213414662
44,0.05,0.05,zz_scale_0.05,1,6.218283568967117
44,0.05,0.05,zz_scale_0.05,1,6.228264840786382
44,0.05,0.05,zz_scale_0.05,1,6.3566319870345716
44,0.05,0.05,zz_scale_0.05,1,6.349883346760019
44,0.05,0.05,zz_scale_0.05,1,6.412482271839209
44,0.05,0.05,zz_scale_0.05,1,6.588895534243797
44,0.05,0.05,zz_scale_0.05,1,6.75876679387036
44,0.05,0.05,zz_scale_0.05,1,6.471293675650814
44,0.05,0.05,zz_scale_0.05,1,6.373204749622864
44,0.05,0.05,zz_scale_0.05,1,6.397460250182289
44,0.05,0.05,zz_scale_0.05,1,6.568032277930064
44,0.05,0.15,zz_scale_0.15,1,7.453499649324612
44,0.05,0.15,zz_scale_0.15,1,6.450955267798401
44,0.05,0.15,zz_scale_0.15,1,7.273191652956617
44,0.05,0.15,zz_scale_0.15,1,6.532791984511116
44,0.05,0.15,zz_scale_0.15,1,7.223298201594111
44,0.05,0.15,zz_scale_0.15,1,6.171588023543132
44,0.05,0.15,zz_scale_0.15,1,6.101276651365879
44,0.05,0.15,zz_scale_0.15,1,6.234216813084351
44,0.05,0.15,zz_scale_0.15,1,6.862506516287068
44,0.05,0.15,zz_scale_0.15,1,7.256052586552314
44,0.05,0.15,zz_scale_0.15,1,7.409436983361635
44,0.05,0.15,zz_scale_0.15,1,6.4022916221501625
44,0.05,0.15,zz_scale_0.15,1,7.516612516542497
44,0.05,0.15,zz_scale_0.15,1,6.818728376502976
44,0.05,0.15,zz_scale_0.15,1,6.387336363037807
44,0.05,0.3,zz_scale_0.3,1,7.107758941552336
44,0.05,0.3,zz_scale_0.3,1,7.1574399862358815
44,0.05,0.3,zz_scale_0.3,1,7.14962829478472
44,0.05,0.3,zz_scale_0.3,1,7.079300165811129
44,0.05,0.3,zz_scale_0.3,1,7.496344101158163
44,0.05,0.3,zz_scale_0.3,1,6.425843182994605
44,0.05,0.3,zz_scale_0.3,1,7.217096546279367
44,0.05,0.3,zz_scale_0.3,1,6.832373635076959
44,0.05,0.3,zz_scale_0.3,1,7.179694779115568
44,0.05,0.3,zz_scale_0.3,1,7.681298539476156
44,0.05,0.3,zz_scale_0.3,1,6.946533158529931
44,0.05,0.3,zz_scale_0.3,1,6.835962481869602
44,0.05,0.3,zz_scale_0.3,1,6.652188855552428
44,0.05,0.3,zz_scale_0.3,1,7.017997945709821
44,0.05,0.3,zz_scale_0.3,1,7.023784278383869
44,0.1,,clean,0,7.016324343330692
44,0.1,,clean,0,5.263167892424453
44,0.1,,clean,0,6.514676108947866
44,0.1,,clean,0,4.93204346090143
44,0.1,,clean,0,5.964199635268095
44,0.1,,clean,0,6.207168491085216
44,0.1,,clean,0,5.617006107452372
44,0.1,,clean,0,6.058500786260138
44,0.1,,clean,0,5.354739061606053
44,0.1,,clean,0,6.528787553962709
44,0.1,,clean,0,7.137593652989898
44,0.1,,clean,0,5.921068399921504
44,0.1,,clean,0,5.704740160887806
44,0.1,,clean,0,6.376232583601728
44,0.1,,clean,0,5.931718026892231
44,0.1,0.05,zz_scale_0.05,1,6.254525136269112
44,0.1,0.05,zz_scale_0.05,1,6.640670785915342
44,0.1,0.05,zz_scale_0.05,1,6.492013906198212
44,0.1,0.05,zz_scale_0.05,1,5.906837951322783
44,0.1,0.05,zz_scale_0.05,1,6.207853443710311
44,0.1,0.05,zz_scale_0.05,1,6.330857805921401
44,0.1,0.05,zz_scale_0.05,1,6.002417901690591
44,0.1,0.05,zz_scale_0.05,1,6.524349977509076
44,0.1,0.05,zz_scale_0.05,1,6.0599701583811125
44,0.1,0.05,zz_scale_0.05,1,6.318957942884867
44,0.1,0.05,zz_scale_0.05,1,6.350476547345083
44,0.1,0.05,zz_scale_0.05,1,6.521741113833458
44,0.1,0.05,zz_scale_0.05,1,5.857714637761073
44,0.1,0.05,zz_scale_0.05,1,6.057938482670517
44,0.1,0.05,zz_scale_0.05,1,6.7389362142303355
44,0.1,0.15,zz_scale_0.15,1,6.733866960017835
44,0.1,0.15,zz_scale_0.15,1,6.7837172251848985
44,0.1,0.15,zz_scale_0.15,1,6.538395082858348
44,0.1,0.15,zz_scale_0.15,1,6.694645470909673
44,0.1,0.15,zz_scale_0.15,1,8.017764923455813
44,0.1,0.15,zz_scale_0.15,1,6.98191693759505
44,0.1,0.15,zz_scale_0.15,1,6.2925462746542165
44,0.1,0.15,zz_scale_0.15,1,7.016476009331053
44,0.1,0.15,zz_scale_0.15,1,7.250761175003966
44,0.1,0.15,zz_scale_0.15,1,6.64538419753272
44,0.1,0.15,zz_scale_0.15,1,6.242034496917834
44,0.1,0.15,zz_scale_0.15,1,5.940349564665462
44,0.1,0.15,zz_scale_0.15,1,6.066773458636512
44,0.1,0.15,zz_scale_0.15,1,6.67398481992471
44,0.1,0.15,zz_scale_0.15,1,6.757876432144044
44,0.1,0.3,zz_scale_0.3,1,6.614761237195101
44,0.1,0.3,zz_scale_0.3,1,6.584939803266283
44,0.1,0.3,zz_scale_0.3,1,6.843776372602195
44,0.1,0.3,zz_scale_0.3,1,7.017685438949955
44,0.1,0.3,zz_scale_0.3,1,7.349254390888584
44,0.1,0.3,zz_scale_0.3,1,6.363707355124498
44,0.1,0.3,zz_scale_0.3,1,7.478474234517518
44,0.1,0.3,zz_scale_0.3,1,7.241777129633233
44,0.1,0.3,zz_scale_0.3,1,6.432825835106726
44,0.1,0.3,zz_scale_0.3,1,6.913236447378635
44,0.1,0.3,zz_scale_0.3,1,7.746379091048339
44,0.1,0.3,zz_scale_0.3,1,6.916074824240086
44,0.1,0.3,zz_scale_0.3,1,7.574356968383288
44,0.1,0.3,zz_scale_0.3,1,6.679548190085317
44,0.1,0.3,zz_scale_0.3,1,6.749165697282779
45,0.0,,clean,0,5.652320877449346
45,0.0,,clean,0,6.428714289792302
45,0.0,,clean,0,6.266366101064115
45,0.0,,clean,0,6.648475745714966
45,0.0,,clean,0,6.75381943238352
45,0.0,,clean,0,5.943019168176415
45,0.0,,clean,0,6.332776321247894
45,0.0,,clean,0,6.62093576348452
45,0.0,,clean,0,6.205646596447299
45,0.0,,clean,0,6.133907325380103
45,0.0,,clean,0,6.348859974956455
45,0.0,,clean,0,6.741964041396335
45,0.0,,clean,0,6.962321410578735
45,0.0,,clean,0,7.263086557087456
45,0.0,,clean,0,6.417684639087177
45,0.0,0.05,zz_scale_0.05,1,6.405574826142441
45,0.0,0.05,zz_scale_0.05,1,6.614306796462557
45,0.0,0.05,zz_scale_0.05,1,7.028068570209018
45,0.0,0.05,zz_scale_0.05,1,6.087727398895864
45,0.0,0.05,zz_scale_0.05,1,6.403343030352131
45,0.0,0.05,zz_scale_0.05,1,6.907733581509043
45,0.0,0.05,zz_scale_0.05,1,6.825585201528126
45,0.0,0.05,zz_scale_0.05,1,6.9589194885370285
45,0.0,0.05,zz_scale_0.05,1,6.045799811138986
45,0.0,0.05,zz_scale_0.05,1,6.144162711970569
45,0.0,0.05,zz_scale_0.05,1,7.374446360898728
45,0.0,0.05,zz_scale_0.05,1,6.710460347490098
45,0.0,0.05,zz_scale_0.05,1,7.162426721953608
45,0.0,0.05,zz_scale_0.05,1,6.85812424607384
45,0.0,0.05,zz_scale_0.05,1,6.995662670581017
45,0.0,0.15,zz_scale_0.15,1,6.748089668204582
45,0.0,0.15,zz_scale_0.15,1,7.705247655441474
45,0.0,0.15,zz_scale_0.15,1,7.336914729659464
45,0.0,0.15,zz_scale_0.15,1,7.825877057387436
45,0.0,0.15,zz_scale_0.15,1,7.131744326100191
45,0.0,0.15,zz_scale_0.15,1,6.920088930102447
45,0.0,0.15,zz_scale_0.15,1,8.185765329010357
45,0.0,0.15,zz_scale_0.15,1,7.158003842464264
45,0.0,0.15,zz_scale_0.15,1,6.852305754965429
45,0.0,0.15,zz_scale_0.15,1,6.840500602329196
45,0.0,0.15,zz_scale_0.15,1,7.113125791573935
45,0.0,0.15,zz_scale_0.15,1,6.14912614177278
45,0.0,0.15,zz_scale_0.15,1,7.001267113582073
45,0.0,0.15,zz_scale_0.15,1,6.851558716446261
45,0.0,0.15,zz_scale_0.15,1,6.690170994917471
45,0.0,0.3,zz_scale_0.3,1,8.192427514184963
45,0.0,0.3,zz_scale_0.3,1,8.547352974932362
45,0.0,0.3,zz_scale_0.3,1,7.976097304766801
45,0.0,0.3,zz_scale_0.3,1,7.789190125275936
45,0.0,0.3,zz_scale_0.3,1,8.436521029930017
45,0.0,0.3,zz_scale_0.3,1,7.658406164491062
45,0.0,0.3,zz_scale_0.3,1,8.395591004323938
45,0.0,0.3,zz_scale_0.3,1,8.62877652577673
45,0.0,0.3,zz_scale_0.3,1,8.453156208853398
45,0.0,0.3,zz_scale_0.3,1,7.21220496217243
45,0.0,0.3,zz_scale_0.3,1,8.324854188199279
45,0.0,0.3,zz_scale_0.3,1,7.8039270285593165
45,0.0,0.3,zz_scale_0.3,1,7.883904589613247
45,0.0,0.3,zz_scale_0.3,1,8.348475319093113
45,0.0,0.3,zz_scale_0.3,1,7.486289611689189
45,0.01,,clean,0,7.055596482592403
45,0.01,,clean,0,5.78938990224345
45,0.01,,clean,0,5.9109704803256164
45,0.01,,clean,0,6.396634775965755
45,0.01,,clean,0,5.907249703382611
45,0.01,,clean,0,6.492295593133942
45,0.01,,clean,0,6.427925215067632
45,0.01,,clean,0,5.644368289995239
45,0.01,,clean,0,6.317723765215664
45,0.01,,clean,0,6.45487200005048
45,0.01,,clean,0,5.945848638999218
45,0.01,,clean,0,6.0442505967253455
45,0.01,,clean,0,6.711445719502009
45,0.01,,clean,0,6.741743209509374
45,0.01,,clean,0,6.636977444143239
45,0.01,0.05,zz_scale_0.05,1,6.101166948012567
45,0.01,0.05,zz_scale_0.05,1,6.202603154899097
45,0.01,0.05,zz_scale_0.05,1,6.380330806531238
45,0.01,0.05,zz_scale_0.05,1,6.993897997440953
45,0.01,0.05,zz_scale_0.05,1,6.694010588698528
45,0.01,0.05,zz_scale_0.05,1,6.977510830832527
45,0.01,0.05,zz_scale_0.05,1,6.665890183081912
45,0.01,0.05,zz_scale_0.05,1,6.821217058802431
45,0.01,0.05,zz_scale_0.05,1,6.684340062247245
45,0.01,0.05,zz_scale_0.05,1,6.538040352850769
45,0.01,0.05,zz_scale_0.05,1,5.3518179359270315
45,0.01,0.05,zz_scale_0.05,1,7.0275099207377165
45,0.01,0.05,zz_scale_0.05,1,6.223784890591272
45,0.01,0.05,zz_scale_0.05,1,6.441317845101487
45,0.01,0.05,zz_scale_0.05,1,7.011943214410192
45,0.01,0.15,zz_scale_0.15,1,7.391060885794483
45,0.01,0.15,zz_scale_0.15,1,6.896577088899076
45,0.01,0.15,zz_scale_0.15,1,6.4490422703950925
45,0.01,0.15,zz_scale_0.15,1,7.727655352853756
45,0.01,0.15,zz_scale_0.15,1,7.428953105868921
45,0.01,0.15,zz_scale_0.15,1,6.869575606971585
45,0.01,0.15,zz_scale_0.15,1,6.47416147343799
45,0.01,0.15,zz_scale_0.15,1,7.363155074060253
45,0.01,0.15,zz_scale_0.15,1,7.960359297142696
45,0.01,0.15,zz_scale_0.15,1,7.481267894855033
45,0.01,0.15,zz_scale_0.15,1,7.124360718279409
45,0.01,0.15,zz_scale_0.15,1,6.384852196269019
45,0.01,0.15,zz_scale_0.15,1,7.108027018806477
45,0.01,0.15,zz_scale_0.15,1,7.292604781841036
45,0.01,0.15,zz_scale_0.15,1,6.407480271175917
45,0.01,0.3,zz_scale_0.3,1,8.401364932376246
45,0.01,0.3,zz_scale_0.3,1,7.030047908064447
45,0.01,0.3,zz_scale_0.3,1,8.311335623222837
45,0.01,0.3,zz_scale_0.3,1,8.560848977184191
45,0.01,0.3,zz_scale_0.3,1,7.197327287419221
45,0.01,0.3,zz_scale_0.3,1,8.146047879336468
45,0.01,0.3,zz_scale_0.3,1,7.811774666617806
45,0.01,0.3,zz_scale_0.3,1,8.43654238031519
