seed,condition,label,score_manifold,score_naive_offdiag,score_trace_distance
45,zz_scale_0.3,1,5.350212267630187,9.034022954191451,0.4131237803974357
45,zz_scale_0.3,1,5.441808368481396,8.901072045325236,0.40506227289366503
45,zz_scale_0.3,1,5.499132761645484,9.01389546673468,0.4277830319848603
45,zz_scale_0.3,1,5.258191765119349,9.303722321664404,0.4109209453530994
45,zz_scale_0.3,1,5.255352223071983,9.261658364669893,0.38145444067460077
45,zz_scale_0.3,1,5.155471679336921,9.007187852885016,0.3969696847307721
45,zz_scale_0.3,1,4.871187144759784,9.163160415027813,0.3880270653908853
45,zz_scale_0.6,1,6.346687019157789,10.216449237599875,0.5375483859175997
45,zz_scale_0.6,1,5.9285108646342115,10.680113299918206,0.5561348694295873
45,zz_scale_0.6,1,5.862737139885329,10.451338474949592,0.5307013177042352
45,zz_scale_0.6,1,6.055606835096766,11.002901557508455,0.5596408420357486
45,zz_scale_0.6,1,5.507137803179945,10.860561625272886,0.5397600358688763
45,zz_scale_0.6,1,6.073053139595259,10.887335333225911,0.5608256364559422
45,zz_scale_0.6,1,5.529057127267719,10.105895349956644,0.5126526953993562
45,zz_scale_0.6,1,5.984417946665728,10.716465541936735,0.5460338068262237
45,zz_scale_0.6,1,6.177328142877484,10.653124408824882,0.5406568206865933
45,zz_scale_0.6,1,6.007343466485881,9.967082859381183,0.5300245399222361
45,zz_scale_0.6,1,5.959288753952639,11.027738790686794,0.5195251124773729
45,zz_scale_0.6,1,5.994263100797813,10.594258092598709,0.5243966462631532
45,zz_scale_0.6,1,5.736946063450864,10.185481195233814,0.5200050981042823
45,zz_scale_0.6,1,5.268376097968711,10.02232156706687,0.5344303136805697
45,zz_scale_0.6,1,5.979895798870772,10.430530947436193,0.5210001216598288
45,zz_scale_1.0,1,6.930038846891304,11.361946171237019,0.5946194155372964
45,zz_scale_1.0,1,6.5268548493335645,10.726895650535338,0.552760611775685
45,zz_scale_1.0,1,6.39365985713785,10.666449520393567,0.5721441743468358
45,zz_scale_1.0,1,6.696465213550534,11.068958490668916,0.5666910820499524
45,zz_scale_1.0,1,6.678350848423216,11.084870742374996,0.5579067275121423
45,zz_scale_1.0,1,6.82702796423404,10.778489950326136,0.5593499508923214
45,zz_scale_1.0,1,5.893591910385638,10.601218645150587,0.526833283485137
45,zz_scale_1.0,1,6.218085050408054,10.872375943090853,0.5487186816518055
45,zz_scale_1.0,1,6.807341112405928,11.707841097010581,0.582685127744003
45,zz_scale_1.0,1,5.556978966833591,10.776695342882006,0.5727887286096118
45,zz_scale_1.0,1,5.5856067536839475,10.452817475754166,0.5642115825105626
45,zz_scale_1.0,1,6.15639563795372,11.291235246461646,0.6033526207299009
45,zz_scale_1.0,1,5.976296689538162,10.729357591211247,0.5703029032095998
45,zz_scale_1.0,1,6.063775877210761,11.079156044816479,0.5573911618303311
45,zz_scale_1.0,1,6.327603174187656,10.99468407302566,0.5657637863030364
45,z_only,1,5.18279994018178,10.418863445692244,0.5534509522624353
45,z_only,1,5.992297386907646,10.83727633524221,0.5569497936640878
45,z_only,1,5.779450134541488,10.554187998373784,0.5486532861603027
45,z_only,1,6.206715666676764,10.731306973687436,0.5461802768667903
45,z_only,1,5.372480984249185,10.21734915654463,0.5479942140415743
45,z_only,1,5.761940306993124,10.293062815330435,0.5384658708133065
45,z_only,1,5.6441935041563225,10.54459888507487,0.5528869296551762
45,z_only,1,5.973945769713345,10.573868583794553,0.5497401260615987
45,z_only,1,5.314816232859198,9.848615583861612,0.5228492659753656
45,z_only,1,5.883420975102113,10.38790760540066,0.5467162133731928
45,z_only,1,5.856668230784257,10.365504589293502,0.55589672463495
45,z_only,1,5.887495977671617,10.454613961938596,0.5465477103231757
45,z_only,1,5.831421129263328,11.025523224836189,0.558090015057874
45,z_only,1,6.241312293417735,10.711256155523378,0.5555595060671994
45,z_only,1,5.558922655019754,10.463161344588867,0.5493530188976712
46,clean,0,3.456874656928653,8.43115407727804,0.27938633170980887
46,clean,0,3.608386750817367,7.9081169794436486,0.25258932593387345
46,clean,0,3.8930016364766646,9.402055329836191,0.2605450469283167
46,clean,0,4.634932250243277,9.34976276756958,0.2953713620899865
46,clean,0,3.6999367020442353,8.550551935118724,0.25827388426124964
46,clean,0,3.8355721777205387,8.75849058998831,0.2640507067044273
46,clean,0,3.4910651888264215,8.522283638431059,0.2478804066476969
46,clean,0,3.6990739629529448,8.127999650289626,0.25320396796812056
46,clean,0,3.9820274199176127,10.122380444068108,0.2933622903127018
46,clean,0,3.5014488087671087,7.6614390787740305,0.26772186707287704
46,clean,0,3.3983084652119655,8.955091323849148,0.26458960769112916
46,clean,0,4.3818064927031415,9.406540076085486,0.2684626162197251
46,clean,0,3.793660176008142,8.776830061422473,0.25594885832462244
46,clean,0,3.6734450133759284,8.600694334650838,0.26740831498447504
46,clean,0,3.5262379177398766,8.039479067692032,0.26612348713199846
46,zz_scale_0.05,1,3.5865944234207525,7.957501878664881,0.26293585254830143
46,zz_scale_0.05,1,3.9033412926516986,8.939889466372769,0.27993971619460245
46,zz_scale_0.05,1,3.5887884255034583,8.467305936574821,0.2607218723195792
46,zz_scale_0.05,1,4.466862636692947,9.388601731051612,0.2640070167200713
46,zz_scale_0.05,1,3.4566673685331177,8.62940461106768,0.25340317370108556
46,zz_scale_0.05,1,3.7947024416752986,8.429029510063833,0.27899477871705647
46,zz_scale_0.05,1,3.1990064022168627,8.82488883510932,0.27695554230559033
46,zz_scale_0.05,1,4.261250912634119,9.428555224248749,0.2586991387796284
46,zz_scale_0.05,1,4.264846977031917,8.725056181096011,0.2808347787802537
46,zz_scale_0.05,1,3.812737664411669,8.33111648022927,0.2593726719216572
46,zz_scale_0.05,1,4.037046588996731,7.976198229876623,0.25162811703204463
46,zz_scale_0.05,1,4.2954694850771995,9.465877524423815,0.28177146557940036
46,zz_scale_0.05,1,4.254573564198142,9.684277459743354,0.2806464779937158
46,zz_scale_0.05,1,3.7791872707680145,7.706257342698986,0.266166583603508
46,zz_scale_0.05,1,4.022186524085016,9.469295542956669,0.2846310778458893
46,zz_scale_0.15,1,4.61899451794657,9.755164020433336,0.2937699688698142
46,zz_scale_0.15,1,4.438735542637491,9.321667295759552,0.2814384963403421
46,zz_scale_0.15,1,4.7607434435536256,9.224737704698693,0.26866654682893887
46,zz_scale_0.15,1,4.243281136410578,9.162943212966862,0.3125971490066107
46,zz_scale_0.15,1,4.415932129391072,8.480540841757318,0.2812469987283881
46,zz_scale_0.15,1,3.8908898583511378,8.306213490702788,0.2881166655681937
46,zz_scale_0.15,1,4.196199447617531,9.15191843296119,0.28846269734997887
46,zz_scale_0.15,1,4.599217450272159,9.48711519723152,0.29588656615415654
46,zz_scale_0.15,1,3.96428801696123,8.750513855022636,0.291614364487908
46,zz_scale_0.15,1,3.7807294455099507,9.33930150088677,0.29724588040716277
46,zz_scale_0.15,1,4.7226292478245435,8.767594465863478,0.28965081789731617
46,zz_scale_0.15,1,4.025830306787396,8.231752314294559,0.26560751410512495
46,zz_scale_0.15,1,5.15899456927297,9.508091620608994,0.2929969613095927
46,zz_scale_0.15,1,3.83648919298477,8.666834065421073,0.2904449368853731
46,zz_scale_0.15,1,4.262377987450898,9.525611095637869,0.2749955781709994
46,zz_scale_0.3,1,5.118726918665927,9.079535243535162,0.35439241979492586
46,zz_scale_0.3,1,4.349299401856657,9.576063866480043,0.3389565946967181
46,zz_scale_0.3,1,4.914823380041304,9.528451805034544,0.3585502111762675
46,zz_scale_0.3,1,4.298813684613967,9.211911200951013,0.31725882736750943
46,zz_scale_0.3,1,4.359620261734718,8.716889606225475,0.3240139673819763
46,zz_scale_0.3,1,4.416910077048888,8.740039989211404,0.32535607104224107
46,zz_scale_0.3,1,5.027647686790562,9.670904435705532,0.32622021236958854
46,zz_scale_0.3,1,5.2961300072664805,10.106042169401878,0.34464250989851586
46,zz_scale_0.3,1,4.691221280376439,9.44509686286588,0.34178671330907867
46,zz_scale_0.3,1,4.602016632261313,9.495456358392946,0.33436076923124475
46,zz_scale_0.3,1,4.4920905781878995,9.13787092694044,0.34290530669481667
46,zz_scale_0.3,1,4.996679266476793,9.1781292167528,0.3318711475974444
46,zz_scale_0.3,1,4.816663208146828,9.052102298565174,0.33141855421291744
46,zz_scale_0.3,1,4.840972707350139,9.182031201884556,0.35331310064636334
46,zz_scale_0.3,1,4.078423430162339,8.680481770701858,0.3430227604382623
46,zz_scale_0.6,1,5.160227095317391,11.350341503289572,0.45501285502125943
46,zz_scale_0.6,1,5.514533031864133,10.734619751452827,0.4506046650073194
46,zz_scale_0.6,1,5.921190667369552,10.24230486641979,0.48211190794519
46,zz_scale_0.6,1,5.914554407344067,10.790556553479924,0.4677447888295716
46,zz_scale_0.6,1,5.7627816807541405,11.557325707790756,0.4532576544004462
46,zz_scale_0.6,1,5.5323211150413885,11.036096270291802,0.43574282329847747
46,zz_scale_0.6,1,5.275416298405052,10.653413742202947,0.4426234344192066
46,zz_scale_0.6,1,5.672272499092201,11.171798891780401,0.4605147486956263
46,zz_scale_0.6,1,5.411324878177695,10.856465273334845,0.4337140068212376
46,zz_scale_0.6,1,5.695730688162525,11.047025206228676,0.4677526826716857
46,zz_scale_0.6,1,5.243869914148581,9.680062206027943,0.437621985995145
46,zz_scale_0.6,1,5.723941683765996,10.572407729171498,0.4399548025636254
46,zz_scale_0.6,1,5.985260143601056,10.896531538985094,0.47839832898955365
46,zz_scale_0.6,1,5.564149010588837,10.655066768463744,0.4756819001890093
46,zz_scale_0.6,1,5.911699860304827,11.214762317378606,0.47220734053171975
46,zz_scale_1.0,1,5.8354298167222485,11.893513874427706,0.557503673493924
46,zz_scale_1.0,1,6.0418207145853335,12.020404350456145,0.5522260936015808
46,zz_scale_1.0,1,6.889820710185623,12.33780542637936,0.5754133375122137
46,zz_scale_1.0,1,5.848056943851229,11.595175556905293,0.5349684853344135
46,zz_scale_1.0,1,5.970180458456019,12.178319781432121,0.560827156500759
46,zz_scale_1.0,1,6.189811905604257,11.939505112215299,0.5414015934411391
46,zz_scale_1.0,1,6.4401855282740685,12.420088135948165,0.5445405993696298
46,zz_scale_1.0,1,5.432228135869049,10.778620118474699,0.5377411294097154
46,zz_scale_1.0,1,6.145894090976771,11.611937680690433,0.5407116750186552
46,zz_scale_1.0,1,6.296837598128908,11.796133165401926,0.5482345497658389
46,zz_scale_1.0,1,6.080324272785552,11.892885065734168,0.5153625595077209
46,zz_scale_1.0,1,6.02476796312467,11.494491757874702,0.5408017662311762
46,zz_scale_1.0,1,6.024777072693825,11.799203087602692,0.5604725454361941
46,zz_scale_1.0,1,6.227788472218337,11.834877807397806,0.5343650157625641
46,zz_scale_1.0,1,6.277069242117463,12.474426048793847,0.5563249218820183
46,z_only,1,5.6824139386110835,11.563812508421663,0.5181975294424618
46,z_only,1,6.638993790012985,11.958987737737642,0.5412682346372113
46,z_only,1,6.171164733652842,11.906938403306153,0.533510721719546
46,z_only,1,6.026717436791146,11.914936360169945,0.5280765736785078
46,z_only,1,6.743243675003189,11.711253474549343,0.5433707149065623
46,z_only,1,5.715473194497973,11.26657183531121,0.5118524229109491
46,z_only,1,5.549223506421052,11.969001962748981,0.5415709887475376
46,z_only,1,6.541785531812856,12.085724588329146,0.5367868225601506
46,z_only,1,5.498142335521097,11.906010770071543,0.5201727190672543
46,z_only,1,6.801180896778688,12.520541247040622,0.5335331094251442
46,z_only,1,6.211679378293621,11.734077621306163,0.5025657556422093
46,z_only,1,5.6058822480961,11.995685380507815,0.5220886554198009
46,z_only,1,6.215252994232117,11.82634032272205,0.53359055379396
46,z_only,1,6.340850665806941,11.912475614885093,0.5185146673623311
46,z_only,1,6.1837474774677,11.530177978785341,0.5197815028270468
